"u_id","u_gender","u_age","u_weekly_utilisation","u_sub_utilisation","u_format_pref","u_genre_pref","u_rating_given","u_other_sub","u_plan","u_occupation","treat","y","tau_xgb","tau_interlogit","tau_hcf"
5959,2,1,1.29343734275087,0.151626880375492,1,7,2.9958646661804,1,1,2,0,0,0.151123046875,0.115493170037797,0.314618781620953
5961,2,3,1.68943930063951,0.532546743754753,1,2,4.83396086857471,0,0,3,0,1,0.0798036754131317,0.412614317831827,0.14788025011826
5966,1,2,3.85245980977536,0.7508951481453,2,2,4.73508395083395,0,0,3,0,1,0.00110279317595996,0.000828408862359686,0.00832687896053944
5968,1,5,2.3244678385918,0.662544194553618,1,7,3.99256081103711,0,0,3,1,1,0.0565344388596714,0.074438513661071,0.0556611599682772
5974,1,3,3.57855993739536,0.977100458279296,2,4,4.36708290285777,0,1,3,0,1,8.15116363810375e-05,2.15409622893459e-05,0.00109361826827309
5978,1,2,2.78172127052182,0.736510774928282,3,4,3.05857211438457,0,1,4,0,1,0.000121675795526244,3.55504635047854e-05,0.0161532212484048
5980,1,3,4.22705497162393,0.338295147595406,1,2,4.18134862251434,1,1,2,1,1,0.0198855549097061,0.0595801708629553,0.129735149890684
5982,2,2,2.36254868088424,0.788884544557671,1,1,2.58154602136896,0,0,3,0,1,0.00513840492931195,0.00385740615128782,0.0164305940907725
5987,1,4,2.35220247617843,0.503150641621769,1,5,4.5118525580733,1,0,3,1,1,0.258790094405413,0.38204171265846,0.146789303697913
5988,1,4,2.34698303916295,0.457790652151976,1,1,3.17429974205159,0,0,3,1,1,0.201111409813166,0.279179030590678,0.154108702621262
5992,2,2,2.96298820315363,0.707704943334563,2,2,3.8580354853203,0,0,4,1,1,0.00228795627481304,0.00241708289600928,0.0108117871919523
5993,1,2,2.62225956248473,0.840759295415662,2,4,3.79717695537817,0,0,3,0,1,0.000793050392530859,0.000694154131351432,-0.000551419848050968
5995,2,1,1.79611292251666,0.40515175331033,3,7,4.73141327021716,0,0,1,1,1,0.151561828330159,0.199809708720204,0.243446624498733
5996,1,2,1.51299153037119,0.708788341341756,2,4,3.88858096936511,0,1,3,0,1,0.00529345124959946,0.00572914125598756,0.0676079882423014
5997,1,4,3.71034177705186,0.519643742607077,2,4,3.58100462872827,0,0,3,1,1,0.00816097529605031,0.0152460258513401,0.0837504846746297
6001,1,4,1.67823663086452,0.441777774505745,1,2,2.9350546182078,0,0,3,0,0,0.252007365226746,0.387398894481343,0.286552411832476
6002,2,3,0.965629150170935,0.797501803300388,1,4,3.37051779096165,1,0,2,0,1,0.0894327617716044,0.0724936988458549,0.108986224814834
6005,1,4,3.10394610052719,0.758707557162473,2,7,4.58131805149185,0,0,3,0,1,0.0149300170014612,0.0106936870312229,0.014938699437227
6006,1,6,2.30660620264848,0.597524243785791,2,6,4.7071242874293,0,0,5,0,1,0.0455667842179537,0.0445303790521367,0.0756377016105826
6010,2,2,4.16314411592335,0.63743509193123,1,4,4.41342000764527,0,1,4,1,1,-0.000291622036456829,1.26550970929173e-05,0.0155049596866227
6011,2,2,4.12625150730024,0.625489495439956,1,5,4.61786419966415,1,0,3,1,1,0.00104914658004418,0.0025266561756776,0.0261346317243809
6012,2,3,2.85167587508539,0.833654090365744,1,2,4.17547154825933,0,1,3,1,1,0.00197903043590486,0.00152000710744449,0.00182118524926782
6018,2,3,0.378584286836742,0.670786821997663,2,4,4.05116902991348,1,0,4,0,0,0.225935284048319,0.21427866871078,0.185353653587571
6021,2,2,2.17421387128198,0.753064694438759,1,1,3.54594164758399,0,1,3,0,1,0.00196535646682605,0.00178273336584933,0.0171746849261188
6022,1,3,1.6022851611424,0.343227031683224,2,7,3.32719636154961,0,1,3,0,0,0.18292498588562,0.24935191704509,0.276330718133449
6023,1,3,2.03438108176974,0.852929371807265,1,2,4.15842725385234,0,0,2,1,1,0.00460003572516143,0.0162778735683661,0.0120777509602191
6025,1,3,4.14548014252079,0.803773825242412,2,1,3.72293678427123,0,1,2,1,1,7.13476038072258e-06,0.000121815079155541,0.00146973869624857
6028,2,2,3.16769475581334,0.966343038806339,2,7,4.83935373836169,1,0,2,1,1,0.000379530931240879,0.000396932472257472,0.0062230396983006
6040,2,2,1.67314819281805,0.79108487862674,2,1,4.20462255419994,0,1,4,0,1,0.00204700254835188,0.000715037144395136,0.0462328022702943
6045,1,2,2.90431521320116,0.142344142190464,3,7,3.7422658953618,0,1,3,1,0,0.504574656486511,0.139686977284354,0.34162689449551
6046,3,3,1.90311492242551,0.707284121728712,1,5,3.5675003430203,0,0,3,0,1,0.0575902241980657,0.112025692325107,0.0281443462312929
6047,1,5,2.6524028223158,0.799872135321001,2,2,3.49006309176424,0,0,3,0,1,0.0189221268519759,0.0156643099192587,0.00360618156961124
6048,1,2,1.97630023963355,0.736586732525608,2,6,4.34254689669353,0,1,2,1,1,0.0105750360526145,0.00737531840447914,0.0124906928279204
6052,2,1,3.30519919708369,0.24058553424181,1,5,3.80181923874211,0,0,1,0,1,0.198986649513245,0.117208094999196,0.333888449744146
6055,2,3,1.55864352045388,0.808573388354013,2,7,3.16246496012838,0,0,3,1,1,0.118523664306849,0.127170736475295,0.0566648701756475
6059,1,3,1.62291340761365,0.906567138333665,1,3,4.54088007310756,1,1,4,1,1,-1.84130622074008e-05,0.00130404316291766,0.0346401853483449
6061,1,2,2.19803304016675,0.605738304199857,1,4,4.38657930802921,0,1,3,1,1,0.0103787695989013,0.00305890630516181,0.0531851856130929
6062,1,3,3.19546460119677,0.626093078706282,2,3,3.97946223816451,0,0,2,0,1,0.019469590857625,0.0278728655330034,0.0369913030697083
6063,3,3,3.07184301751058,0.44078021788692,2,6,3.1786916666275,0,1,2,1,1,0.142318366095424,0.159873555249627,0.096567559755389
6066,2,3,2.82840946182195,0.854665828098805,2,5,3.67708603479888,0,0,2,1,1,0.00167897957726382,0.00751273461458812,-0.00664279023031414
6068,1,3,3.64611753947018,0.313867055908883,1,2,4.89937313064132,0,0,3,1,0,0.457125797867775,0.230463383321967,0.200701910009702
6070,2,6,3.71532140554588,0.80827524710209,2,7,3.74554484216899,0,0,3,0,1,0.00201479817042127,0.00135658913725911,0.000603859997138596
6082,2,3,2.36998763280492,0.976654586045301,2,3,4.67666953425603,0,0,3,1,1,0.00141770159825683,0.00216462111067495,0.0038765382122211
6083,1,3,2.51458547810932,0.619380981882343,1,7,3.42225083198172,1,1,3,0,1,0.0271115796640515,0.0684700002286913,0.0361459418842858
6084,3,1,2.05933526281981,0.966194104750928,2,5,4.48412070322333,1,0,1,1,1,0.00104854141318356,0.000422942543667149,0.0160396494053246
6087,1,5,2.84442260542067,0.128397872914749,1,6,2.80511338426026,1,0,3,0,0,0.455266416072845,0.48078007722465,0.409115967440205
6090,2,2,2.64474002130249,0.588326292138687,1,6,4.54214966902827,0,0,2,1,1,0.0453513639513403,0.0270236272830501,0.0671941984650154
6095,2,2,1.21330607709467,0.440230734409947,2,3,4.68689215638184,0,0,4,1,1,0.241167351603508,0.217168273214506,0.252939881444817
6100,1,4,2.6475550343655,0.839548852537451,2,4,3.68594862859054,1,1,4,0,1,0.000297632694127969,0.000317587890032445,0.000718057178861152
6102,2,4,2.77829520491879,0.574109762215417,1,4,4.25875791379699,1,0,4,1,1,0.00832712091505527,0.00943821370676634,0.053221294025313
6108,2,4,3.21112996437237,0.537888290328104,1,2,4.72119497645504,1,0,3,1,1,0.081881744787097,0.107980218009264,0.0686650635335247
6112,2,3,2.47514088494344,0.452651095021077,2,3,4.6138190204216,0,0,3,1,1,0.185901984572411,0.297574393123615,0.160321473947616
6114,2,5,2.44567113656037,0.67341489964929,1,5,3.49234185553021,0,0,3,1,1,0.0502014621160924,0.0657450808752075,0.0405001358477134
6116,1,3,1.93620145036111,0.716607081923489,1,1,4.27110243860689,0,0,2,0,1,0.0300654242746532,0.0279657688603373,0.0201450418520559
6121,1,2,2.46307366492011,0.399426596267364,2,5,4.42947712490017,0,0,3,0,1,0.271275036036968,0.31274270405748,0.229785359379149
6124,1,2,2.41466958476295,0.926183891815724,1,1,3.61425306001974,0,1,2,0,1,-5.42751513421535e-06,0.000130242308621131,0.00171827731378599
6125,2,2,2.6403285795411,0.437377134401165,3,4,3.86857192103659,1,0,3,1,1,0.0776905436068773,0.0814611659734861,0.155536113817229
6127,1,2,2.63580360291303,0.935367321314705,2,5,3.17566904797323,1,0,4,1,1,0.00222322995250579,0.00052892484103273,0.00206287062409068
6128,2,3,2.32639789598963,0.878313176184453,1,5,4.84868242399195,0,1,4,1,1,-0.000247528369072825,0.000479157760315374,0.00436317335050954
6129,1,3,2.4674669005664,0.641399408261908,2,1,2.98081083684972,0,0,2,0,1,0.041256370022893,0.0600567889684697,0.0494767582210041
6136,2,2,1.43872685529576,0.715178483359508,2,5,4.08557792842738,1,0,3,0,0,0.121835393831134,0.132309933593093,0.111338335748626
6137,1,3,3.72734573910369,0.81481661210178,1,6,4.79843909801122,1,0,3,1,1,0.000799216813902603,0.00131720931472301,0.00272047241416786
6146,2,3,2.98952679265286,0.650416094075601,1,3,4.28767666248068,0,1,2,1,1,0.000285357236862183,0.00202766580275948,0.0233745386637852
6155,1,5,2.65524995141467,0.627284188261,1,7,3.91518545809509,0,0,2,1,1,0.0319823641330004,0.0641821023743907,0.0377519916946384
6156,1,6,2.45327720656094,0.855465298576471,1,5,4.21198125976148,1,1,3,0,1,0.000558389147045091,0.00162018861473234,0.00252481669884161
6157,2,4,0.996084810685406,0.60642231020478,2,5,4.38758252018613,1,0,4,0,0,0.560884155333042,0.452479307420102,0.286534610308018
6158,1,3,2.84314583043768,0.54039058536494,2,1,3.85614086340579,0,0,3,0,1,0.0712282359600067,0.0733061906153469,0.108952719474069
6168,1,4,1.39675286266056,0.73255296586373,1,3,4.5806034478562,0,1,3,0,1,0.0430400809273124,0.0114562361825831,0.0873654206435192
6169,2,2,3.24737711866336,0.9537334663955,1,6,3.19458242832167,0,0,3,1,1,0.000761545459681656,0.000253408364927599,0.00132647384719422
6173,1,3,2.74736910566452,0.503989897126994,1,7,3.83588679640107,1,1,2,1,1,0.0546799693256617,0.132663529061937,0.0754710253220028
6177,2,3,1.9061037429316,0.622220550008001,2,5,2.28006768740926,1,0,4,1,1,0.172744780778885,0.237258965699363,0.110487255136939
6181,1,4,2.4295807261664,0.747782090265728,1,4,4.24711447600551,0,0,4,0,1,0.00181931557017379,0.00137581252722707,0.0132103824693518
6184,2,1,1.3579658260068,0.663947856968676,2,2,2.82694745852926,0,0,1,0,1,0.0791295114904642,0.0653770870245578,0.211250130579157
6187,1,3,1.75640771727594,0.744704431142686,3,5,3.38407126788363,1,1,3,1,1,0.0519421733915806,0.0648781056042159,0.0500493086419223
6191,1,5,2.14610444434397,0.719661170239288,1,2,3.06725271588261,1,0,3,0,1,0.11353303771466,0.108882615767921,0.0378514121734737
6192,2,3,3.25475137756494,0.427903739492593,2,6,4.82403579645219,0,0,4,0,1,0.0208573956042528,0.0651159865011266,0.101566709074427
6193,2,3,2.4527433741246,0.678840489572356,2,4,3.18712317817476,0,1,2,0,1,0.0123313933145255,0.00802184899233882,0.0324677124748623
6195,3,3,1.53397876452236,0.565169259131494,2,1,4.17775135856621,0,1,3,0,1,0.115777641534805,0.157370956318373,0.162768694726283
6199,1,2,2.79427015918086,0.622362984166905,2,7,3.20474818282142,1,0,3,1,1,0.032514383085072,0.0566881408239359,0.0325702713110072
6205,1,3,1.82698412393768,0.798753565650263,1,7,2.22876452231444,0,0,3,1,1,0.0990690030157566,0.0798615643882669,0.043322994595595
6208,1,2,3.58281744671048,0.539906559161617,2,6,4.4247284631033,0,0,2,0,1,0.025988946435973,0.0133703541687358,0.0720205556802701
6209,1,2,4.15283990071189,0.946025411019871,1,2,3.38373638783774,1,1,2,1,1,6.15809040027671e-05,3.00203366366825e-05,-0.000651671604914998
6213,1,2,2.1207606014655,0.915545355888242,2,2,2.28217405718141,1,1,3,0,1,0.00227275653742254,0.00330034857683725,0.028446769320963
6215,1,2,3.17585172496727,0.849766308878778,2,3,3.57623073067939,1,1,3,1,1,-9.33693227125332e-05,0.000416185123227053,0.000210319921967701
6220,2,2,2.70943018469131,0.227687972628612,1,6,2.66818374230435,0,1,2,0,0,0.221695363521576,0.355413364097341,0.34489057939125
6225,2,1,2.31786645394713,0.467728157447405,3,1,3.50955631839218,1,0,1,1,1,0.0152090670308098,0.0365220418144795,0.134577566647073
6231,1,2,3.05404277365791,0.797677203852217,1,3,3.88336217671373,0,1,3,1,1,0.00144278508378193,-4.19620199476611e-06,0.00145137474290775
6235,1,3,2.18412143626338,0.633849136813473,2,5,4.82735413690525,1,1,3,1,1,0.030337231233716,0.0815068533522062,0.041551376386832
6238,1,4,3.518225531578,0.721866067612962,1,5,2.17045800535758,0,0,4,0,1,0.00331999481568346,0.00293549396664705,0.0234470981600887
6239,1,2,2.39875116624043,0.737613031916862,1,1,3.67862103232643,1,0,3,1,1,0.00478516910516191,0.00583312160791172,0.0103482101317966
6241,2,3,2.68335635419151,0.906956147043362,2,7,2.68266758543295,1,0,2,0,1,0.00358525774208829,0.0119374662793789,0.0099883477885094
6245,1,2,3.38961373704361,0.352352234385367,1,6,3.49998276468443,1,1,4,0,1,0.0394529113546014,0.0199982901297016,0.261347122574692
6248,2,3,2.04664360124816,0.669127709545648,3,5,3.82192169655867,0,0,2,0,1,0.194703612476587,0.147089926337616,0.0697824214091321
6249,3,4,1.53199332626201,0.73556424877658,1,6,2.05107933439985,0,1,2,1,1,0.0671540810726583,0.0876633387512474,0.0790984431994388
6250,1,3,3.89421124623072,0.816372795934019,2,6,4.30432956312487,0,0,2,0,1,0.000342959858244285,0.00117447912035484,0.00164669564663791
6252,2,4,1.34302225527857,0.743542898231989,1,3,4.10757351267643,0,1,4,1,1,0.0236816322430968,0.00189886450273902,0.0777353855009286
6258,1,3,1.78303955687165,0.97096663883345,1,7,3.28740980142257,0,0,2,1,1,0.0135995274176821,0.00895962207712275,0.0231017749123297
6266,1,4,1.46123079715148,0.511249678824298,2,4,4.1041817503033,0,0,4,0,1,0.1142638027668,0.135455341534722,0.226184750763183
6269,2,2,1.87667331531374,0.545488800196612,1,7,4.05897466258469,1,1,3,0,1,0.108469020575285,0.119489211086314,0.147739841661993
6278,1,4,3.19698430386026,0.390124653175236,1,1,4.19413369738726,1,0,3,1,1,0.213886866346002,0.182868968072946,0.178063022789415
6289,2,2,2.87635470358075,0.80610550033964,2,7,3.06993071731352,0,0,4,1,1,0.00187432150414679,0.00131450895009944,0.00567505284943717
6291,1,5,3.29447363067998,0.778546702752397,1,2,4.11234156941024,0,1,4,0,1,0.000513622246216983,-0.000141808205940341,0.00363849897167971
6292,1,4,2.43975642995179,0.570879916927477,2,1,3.78370635936216,0,1,2,0,1,0.0232952423393726,0.0307885681989196,0.0691682694980006
6294,1,2,2.42161464257346,0.807314432561189,2,3,3.39067543989183,0,1,4,0,1,8.48076306283474e-05,-0.000190197456184205,-0.00205804513135802
6296,1,2,2.8586132997722,0.161810493547445,1,4,3.42390983757914,1,1,3,1,1,0.335621409118176,0.261701988331803,0.249661926029579
6298,1,2,1.74844328724031,0.41096792795396,1,4,4.20168113099535,1,1,3,0,0,0.148280784487724,0.108569752484743,0.18484611879679
6300,2,1,3.06722203970165,0.770000391592838,2,3,4.59981203303246,1,0,2,0,1,0.00729050411609933,0.00365652103183478,0.00539517513482418
6301,2,4,2.46761666336305,0.627627532758926,2,1,4.33677854109087,1,1,3,0,1,0.0237101842649281,0.0287235136631057,0.0431566381335357
6302,2,5,3.73855176502699,0.666997272205943,2,5,3.79071882309955,0,1,3,0,1,0.00366995250806212,0.00276046307715661,0.0198106238668057
6304,1,2,2.22145156164225,0.815969964263333,1,1,3.90192717220724,0,0,4,1,1,0.000654532355838455,0.00051028717803181,0.00876540420660166
6310,1,3,2.27054004658029,0.367280039985014,2,4,4.49044089538721,0,1,3,1,0,0.0729493498802185,0.140838097239066,0.160031060840178
6312,1,3,1.92313925171789,0.694202421716604,2,3,4.23682415836346,0,0,3,0,1,0.147455737926066,0.0997360490620179,0.0418261093831775
6315,1,1,2.44502294336282,0.878556362918206,1,4,3.27406606851343,1,0,1,1,1,3.90283730666852e-05,0.000131831314546083,-0.000744244067627799
6318,2,3,2.20409507225868,0.988188330566858,1,1,3.60023346891453,1,0,2,0,1,0.00461374124279246,0.00171176365458658,0.0095977693721326
6321,2,3,2.58982899534519,0.384582272261428,1,2,2.73902754590914,0,0,2,1,1,0.225128889083862,0.462337472052446,0.204603286869976
6324,2,2,0.697925285389198,0.551832494611001,2,3,3.34981829448952,0,1,3,1,1,-0.0752577781677246,0.116754333579843,0.255729483739736
6332,1,3,3.00936465108583,0.481509808102046,1,7,3.99154285054793,0,0,3,1,1,0.19691389799118,0.184369807665259,0.130477128847611
6336,2,3,1.7261478552469,0.86962288796615,1,6,2.98844873747156,0,0,2,1,1,0.0136868834961206,0.0290265546172053,0.0335111480852369
6337,1,4,2.58443626285282,0.537794416958152,1,4,4.28499200629872,1,0,3,0,1,0.0836319532245398,0.0639931035452983,0.105228972873462
6338,2,5,3.35702782836894,0.633244023688574,1,7,3.23532622841216,0,1,2,1,1,0.0110037319827825,0.00745620206830166,0.0242529004184149
6340,2,3,3.33662376005805,0.642280170905961,2,4,4.36251432869212,0,0,2,1,1,0.00526638468727469,0.00582581390302084,0.0280498476747077
6342,2,4,3.53391554430296,0.359259249937862,2,5,4.71542877632241,1,0,3,1,1,0.436134066432714,0.395751272653746,0.220564548077953
6343,1,1,3.18653037940132,0.390796888880538,1,6,3.92201474136303,0,1,1,1,1,0.00942667364142835,0.0076691379712347,0.152344411397981
6348,1,2,3.45079874215101,0.785750635001984,2,3,4.47784956078439,1,1,3,1,1,0.00171631226839963,0.00035683529407704,0.00431307686980356
6350,1,3,2.42912011416782,0.954596932971473,3,4,3.86435622340834,1,0,4,1,1,0.000548990268725902,0.000267043897554275,0.00230072205751405
6351,1,4,1.85073409566576,0.674507394386788,1,7,4.72276795490745,1,1,4,1,1,0.0178964957594872,0.0200644547527303,0.0474656525236205
6353,2,3,2.03707769313837,0.56963196348357,2,7,4.23367586700458,0,1,2,0,1,0.124349802732468,0.163324849540695,0.121950909259223
6356,1,3,2.81130093572525,0.516958355191385,2,6,2.82285258843167,0,0,4,0,1,0.0604874938726425,0.0882159119787875,0.0802425927905707
6357,1,5,2.68378797578345,0.633864039486552,3,7,4.07469984606277,0,0,3,0,1,0.0184371955692768,0.0614204041729405,0.0332626591290467
6363,2,2,2.8693417826864,0.646931141210511,3,5,3.98086509093629,1,0,4,0,1,0.00902393227443099,0.00651710110365278,0.0286582195545817
6364,2,3,3.43809479849871,0.96298770825828,2,7,4.81184683844355,1,0,3,1,1,0.00131045062153134,0.000860781253394616,0.00609307028325556
6365,2,3,0.410010226255377,0.870334094086721,2,1,4.56781113171154,0,0,2,1,1,0.0338158546946943,0.0902654269161965,0.103530443057357
6368,1,2,2.32236598459556,0.698655177293787,1,6,3.7090156086983,0,1,2,0,1,0.00545902096200734,0.00537518436816287,0.0181672506721455
6370,1,1,2.59568589209908,0.78799578417947,1,6,4.33996229840587,1,0,1,0,1,0.00171515617512341,0.000775187067547201,0.00776019666261956
6372,2,3,3.51197537327056,0.5124047227461,2,6,4.16573944692975,0,0,3,1,1,0.0850962847471237,0.0779231205326487,0.101862080997465
6389,1,3,2.62479298871077,0.642500493399125,2,2,4.19353573604287,0,1,2,0,1,0.00875719264149666,0.018483992449612,0.0262614998792294
6391,2,3,2.3563538173162,0.37543924023167,1,1,3.21103777108698,0,1,2,1,1,0.168437905609608,0.21596444924337,0.114811705038908
6397,2,2,1.63480331539691,0.539878738360577,3,2,3.91271343164347,0,0,2,0,1,0.235844999551773,0.243525751296296,0.193681091320025
6402,1,3,3.39649583232342,0.60990576809528,2,5,4.68616870579965,1,1,4,1,1,0.00340577925089747,0.00393704405906026,0.0317786273384191
6403,2,2,4.02643840619047,0.712871508194136,1,5,4.53210477555804,0,0,3,1,1,0.000377656564523932,0.000761421699899678,0.00612067293008121
6405,1,3,2.42568956253459,0.875337644019691,3,2,4.04884556053422,0,1,4,0,1,-0.000470165570732206,-1.72821701158732e-05,0.00285720261332133
6407,2,4,2.74040588612586,0.284397372934625,1,1,4.82152849735505,1,1,3,0,0,0.11111244559288,0.303974010227751,0.135225572386196
6410,1,1,3.06352129411466,0.656650713915524,1,5,2.5883625002282,1,0,1,0,1,0.00502384942956269,0.00344090004214337,0.0268501315794903
6413,1,3,2.05741177933619,0.676049548677687,1,7,2.47243927010792,0,0,2,1,1,0.213348409160972,0.174346004410516,0.0810671059737955
6419,2,2,1.96053442423493,0.590803352219141,2,5,4.47862203287525,0,1,4,1,1,0.0146131701767445,0.0107621192180961,0.0966099199905165
6420,1,6,2.48003144939617,0.771848993934256,2,4,3.77466348438057,0,1,5,1,1,0.00107540737371892,0.000393445273651816,0.0019183959718152
6422,2,3,2.50179385961909,0.418494538318578,1,7,4.79535309646581,0,1,3,1,1,0.103371270000935,0.206411840093295,0.116860759941062
