"u_id","u_gender","u_age","u_weekly_utilisation","u_sub_utilisation","u_format_pref","u_genre_pref","u_rating_given","u_other_sub","u_plan","u_occupation","baseline_score","treated","treatment_score","total_score","resub"
4278,1,2,5,0.87,1,4,2.89,0,1,3,1074.69487405187,0,0,1074.69487405187,1
4279,1,2,4,0.12,2,4,3.68,0,1,2,801.694874051873,1,224.15973848878,1025.85461254065,1
4280,2,2,3,0.56,2,5,3.49,0,1,2,654.394874051873,0,0,654.394874051873,1
4281,2,2,3,0.66,2,7,3.8,0,1,2,682.894874051873,0,0,682.894874051873,1
4282,1,2,7,0.75,3,6,1.34,0,2,4,1141.59487405187,1,268.907244048552,1410.50211810042,1
4283,1,4,2,0.93,1,4,2.1,1,2,4,692.994874051873,0,0,692.994874051873,1
4284,2,1,3,0.91,2,7,2.68,1,2,1,714.394874051873,1,345.285609634698,1059.68048368657,1
4285,2,4,6,0.65,1,4,1.39,1,1,2,971.094874051873,0,0,971.094874051873,1
4286,2,2,6,0.25,2,2,4.37,0,1,2,1003.09487405187,0,0,1003.09487405187,1
4287,1,3,1,0.81,3,6,4.44,1,2,2,439.394874051873,0,0,439.394874051873,1
4288,2,2,7,0.86,1,5,2.51,1,1,3,1149.39487405187,1,277.997021096421,1427.39189514829,1
4289,1,2,2,0.24,2,5,3.63,0,1,2,504.794874051873,0,0,504.794874051873,1
4290,1,2,6,0.89,1,2,4.89,0,1,2,1212.29487405187,0,0,1212.29487405187,1
4291,2,2,3,0.99,1,4,4.22,1,1,3,871.794874051873,1,307.564136496077,1179.35901054795,0
4292,1,3,3,0.94,1,7,0.6,1,2,2,594.294874051873,1,172.486238921316,766.781112973189,1
4293,2,2,6,0.37,2,6,0.81,0,2,2,890.694874051873,0,0,890.694874051873,1
4294,2,4,1,0.02,2,2,1.94,1,2,3,211.694874051873,0,0,211.694874051873,0
4295,2,2,1,0.14,1,4,4.05,0,1,3,577.794874051873,0,0,577.794874051873,1
4296,1,2,5,0.06,2,5,1.13,0,2,4,811.394874051873,0,0,811.394874051873,1
4297,1,1,4,0.95,3,3,1.87,1,1,1,744.094874051873,1,335.378736161546,1079.47361021342,1
4298,2,3,2,0.68,2,4,1.16,0,1,2,458.494874051873,1,146.499492409153,604.994366461026,1
4299,2,4,2,0.11,3,4,4.97,0,2,2,624.894874051873,1,95.6011063139227,720.495980365796,1
4300,2,5,5,0.23,3,2,0.93,1,1,4,658.494874051873,0,0,658.494874051873,1
4301,1,6,7,0.37,2,3,4.08,0,2,5,1169.19487405187,0,0,1169.19487405187,1
4302,2,3,6,0.83,2,3,2.12,1,1,4,910.994874051873,1,265.218530592813,1176.21340464469,1
4303,1,3,1,0.24,1,7,4.4,0,2,2,518.294874051873,1,109.43753119569,627.732405247563,1
4304,1,6,3,0.83,1,4,1.82,0,1,5,785.994874051873,1,134.641959245456,920.636833297329,1
4305,1,4,1,0.91,2,5,2.46,0,2,4,468.394874051873,0,0,468.394874051873,1
4306,1,3,3,0.82,1,4,3.65,0,1,2,816.194874051873,1,161.402505897445,977.597379949318,1
4307,2,3,5,0.58,3,3,4.41,1,1,2,817.994874051873,0,0,817.994874051873,1
4308,2,3,2,0.31,3,4,1.44,0,2,2,474.394874051873,0,0,474.394874051873,0
4309,1,2,4,0.66,2,6,4.58,1,2,4,891.894874051873,0,0,891.894874051873,1
4310,1,2,6,0.82,2,2,0.12,0,2,3,914.694874051873,1,97.3657132814723,1012.06058733335,1
4311,1,3,1,0.34,2,4,0.85,0,1,2,283.794874051873,0,0,283.794874051873,0
4312,1,4,0,0.02,1,3,1.17,0,2,3,213.194874051873,1,58.3641326213376,271.559006673211,0
4313,1,3,0,0.58,2,4,3.84,0,2,2,399.494874051873,0,0,399.494874051873,1
4314,1,2,1,0.6,2,4,4.42,0,2,3,606.094874051873,0,0,606.094874051873,1
4315,1,1,5,0.72,2,2,0.25,1,1,1,748.194874051873,0,0,748.194874051873,1
4316,2,2,6,0.81,1,5,3.07,0,1,3,1110.89487405187,1,213.499499923381,1324.39437397525,1
4317,1,3,1,0.27,2,1,3.23,1,2,3,388.694874051873,0,0,388.694874051873,1
4318,1,3,1,0.42,2,4,2.9,0,1,3,396.694874051873,1,157.92256109755,554.617435149423,1
4319,1,3,4,0.44,1,6,1.09,0,1,2,673.794874051873,0,0,673.794874051873,1
4320,2,2,7,0.45,2,2,1.39,0,1,4,1055.09487405187,0,0,1055.09487405187,0
4321,1,2,7,0.92,1,4,4.15,1,1,3,1319.19487405187,1,283.600058499218,1602.79493255109,1
4322,1,2,4,0.38,1,4,1.58,1,2,2,825.494874051873,1,223.376349724496,1048.87122377637,1
4323,2,3,3,0.82,2,6,0.04,1,2,3,450.694874051873,1,132.687613027751,583.382487079624,1
4324,2,3,3,0.21,2,4,3.49,0,1,3,628.894874051873,0,0,628.894874051873,1
4325,1,3,6,0.85,1,5,3.2,1,2,3,1057.59487405187,1,123.950323630955,1181.54519768283,0
4326,1,1,0,0.34,2,3,0.82,0,1,1,207.294874051873,0,0,207.294874051873,0
4327,2,4,2,0.64,2,3,3.08,1,2,3,464.294874051873,0,0,464.294874051873,1
4328,1,3,1,0.84,2,1,2.89,1,1,2,395.794874051873,1,221.232293482643,617.027167534516,1
4329,1,3,2,0.36,3,1,0.73,1,2,2,390.394874051873,0,0,390.394874051873,1
4330,1,2,5,0.52,1,5,2.45,0,1,2,927.194874051873,1,225.44579157821,1152.64066563008,1
4331,1,5,5,0.77,3,5,4.68,1,1,3,856.194874051873,1,228.333692873717,1084.52856692559,1
4332,1,4,6,0.27,1,4,1.21,1,2,3,962.694874051873,1,146.180249135029,1108.8751231869,1
4333,2,2,7,0.16,2,6,0.37,0,1,2,906.394874051873,1,244.629068810438,1151.02394286231,1
4334,2,5,6,0.29,1,5,1.03,0,2,3,931.294874051873,0,0,931.294874051873,1
4335,2,2,4,0.07,3,6,1.82,1,1,3,567.194874051873,0,0,567.194874051873,1
4336,1,3,0,0.49,1,3,0.99,1,2,2,210.294874051873,0,0,210.294874051873,0
4337,2,4,1,0.86,1,5,0.41,1,1,3,294.394874051873,0,0,294.394874051873,0
4338,1,3,5,0.66,2,3,1.6,1,1,2,687.894874051873,1,149.143002968462,837.037877020335,1
4339,2,3,2,0.27,2,1,2.81,0,1,3,487.694874051873,1,153.995155464097,641.69002951597,1
4340,2,2,3,0.13,2,2,0.62,0,1,2,454.994874051873,0,0,454.994874051873,1
4341,2,6,5,0.44,2,1,2.94,1,1,5,866.294874051873,1,223.066967860052,1089.36184191192,1
4342,2,3,1,0,2,5,3.28,0,1,3,281.094874051873,1,121.355360421746,402.450234473619,0
4343,2,3,5,0.44,1,2,0.41,0,2,4,864.794874051873,1,161.283478169416,1026.07835222129,1
4344,1,6,6,0.98,1,3,5,1,1,3,1114.49487405187,0,0,1114.49487405187,0
4345,1,3,4,0.05,1,6,3.74,1,1,2,700.594874051873,0,0,700.594874051873,1
4346,2,2,6,0.64,1,4,3.71,0,1,3,1200.79487405187,1,229.892548178583,1430.68742223046,1
4347,1,1,2,0.05,2,5,3.48,0,1,1,532.594874051873,1,301.403327861414,833.998201913287,1
4348,2,2,3,0.06,2,7,3.17,0,2,2,623.394874051873,1,167.648563556727,791.0434376086,1
4349,1,2,6,0.41,3,6,0.79,0,1,4,904.894874051873,1,318.921259949166,1223.81613400104,1
4350,1,2,4,0.03,2,2,4.91,0,2,4,881.494874051873,1,235.810069209713,1117.30494326159,1
4351,2,3,6,0.19,1,4,3.72,0,1,2,1082.79487405187,1,147.539113774976,1230.33398782685,1
4352,1,1,1,0.06,1,7,1.86,1,1,1,382.894874051873,0,0,382.894874051873,1
4353,2,4,6,0.68,2,6,1.94,0,1,4,937.494874051873,1,277.726641899709,1215.22151595158,1
4354,2,3,0,0.11,1,2,3.41,0,2,2,336.894874051873,0,0,336.894874051873,0
4355,1,2,1,0.92,2,4,2.18,1,1,4,490.694874051873,1,389.520270862699,880.215144914572,1
4356,1,2,0,0.64,1,4,3.41,1,2,3,490.794874051873,1,231.263480798854,722.058354850726,1
4357,1,2,4,0.39,1,4,1.01,0,1,3,803.294874051873,1,205.510984140731,1008.8058581926,1
4358,2,4,3,0.41,2,4,3.83,0,2,3,721.894874051873,1,81.1232778697161,803.018151921589,1
4359,2,3,4,0.71,2,4,4.65,0,1,3,866.894874051873,0,0,866.894874051873,1
4360,1,1,6,0.35,2,4,1.74,0,1,1,1024.59487405187,1,331.14206184875,1355.73693590062,1
4361,1,4,6,0.63,1,4,3.29,0,1,4,1178.49487405187,1,293.634088274453,1472.12896232633,1
4362,1,4,0,0.9,2,6,0.41,0,1,3,139.594874051873,1,181.651125070402,321.245999122275,0
4363,1,3,7,0.93,3,3,0.52,0,1,2,953.994874051873,0,0,953.994874051873,1
4364,1,5,6,0.52,2,6,2.99,1,2,3,904.194874051873,0,0,904.194874051873,1
4365,1,6,3,0.81,2,4,2.95,0,2,5,789.894874051873,1,148.222763115066,938.117637166939,1
4366,2,1,0,0.02,2,3,0.29,1,2,1,134.194874051873,1,295.47364819271,429.668522244583,1
4367,1,4,1,0.96,2,1,0.87,1,1,3,310.394874051873,1,259.842478637569,570.237352689442,1
4368,2,2,5,0.45,1,2,4.92,1,1,3,986.594874051873,0,0,986.594874051873,1
4369,1,2,4,0.03,2,2,2.12,0,1,4,691.994874051873,1,275.535524631703,967.530398683575,0
4370,2,2,5,0.39,1,7,3.6,0,1,2,967.794874051873,0,0,967.794874051873,1
4371,2,1,6,0.61,1,2,3.08,0,2,1,1195.39487405187,1,207.984128987183,1403.37900303906,1
4372,2,2,1,0.41,1,5,4.58,1,1,3,504.394874051873,0,0,504.394874051873,1
4373,2,4,3,0.92,1,6,3.82,0,2,3,807.694874051873,1,125.763703158841,933.458577210714,1
4374,1,3,2,0.7,1,6,2.61,0,1,4,613.594874051873,0,0,613.594874051873,1
4375,1,3,5,0.65,2,1,1.65,0,2,2,874.094874051873,0,0,874.094874051873,1
4376,1,2,6,0.74,1,7,2.22,1,1,4,1064.29487405187,0,0,1064.29487405187,1
4377,2,6,6,1,1,1,2.69,1,1,5,1141.59487405187,1,255.392651173589,1396.98752522546,0
4378,2,1,2,0.68,2,3,4.01,1,1,1,585.994874051873,1,353.558800405494,939.553674457367,1
4379,1,1,4,0.35,1,5,0.07,0,2,1,781.094874051873,0,0,781.094874051873,1
4380,1,6,1,0.83,2,2,3.24,1,2,3,381.994874051873,1,130.258980755404,512.253854807277,1
4381,2,3,5,0.25,1,6,0.16,0,1,3,717.594874051873,0,0,717.594874051873,1
4382,1,4,6,0.46,1,2,4.48,0,2,4,1185.89487405187,1,165.594331370614,1351.48920542249,1
4383,2,2,1,0.76,2,5,4.07,0,1,3,479.394874051873,0,0,479.394874051873,1
4384,1,3,2,0.21,1,6,4.49,1,1,3,528.894874051873,0,0,528.894874051873,1
4385,1,2,6,0.04,2,1,2.08,0,2,2,991.294874051873,1,154.346252070239,1145.64112612211,1
4386,1,3,0,0.21,3,1,4.87,1,2,3,347.894874051873,1,168.160834213543,516.055708265416,1
4387,2,4,3,0.78,3,2,2.3,1,1,2,508.494874051873,1,150.458515094885,658.953389146757,1
4388,1,2,6,0.55,1,6,2.81,1,1,3,1009.09487405187,1,286.181564331794,1295.27643838367,1
4389,1,4,3,0.43,3,4,0.71,0,1,3,518.494874051873,0,0,518.494874051873,1
4390,1,1,5,0.53,1,1,0.45,0,2,1,1018.49487405187,0,0,1018.49487405187,1
4391,1,2,6,0.83,1,2,4.68,0,1,2,1193.99487405187,0,0,1193.99487405187,1
4392,1,2,6,0.38,2,3,2.17,1,2,3,904.994874051873,0,0,904.994874051873,1
4393,1,1,1,0.04,3,6,2.31,1,2,1,352.794874051873,1,310.807648008647,663.60252206052,1
4394,2,3,1,0.17,1,7,4.75,1,1,2,421.694874051873,0,0,421.694874051873,1
4395,2,3,7,0.25,1,3,3.87,1,1,3,1078.09487405187,0,0,1078.09487405187,1
4396,1,3,6,0.52,2,5,0.65,0,1,2,792.194874051873,1,164.685737087736,956.880611139609,1
4397,1,5,5,0.08,1,1,1.11,1,1,3,767.994874051873,0,0,767.994874051873,1
4398,2,2,5,0.08,2,2,0.27,1,1,4,665.994874051873,1,370.159826646983,1036.15470069886,1
4399,1,3,5,0.62,3,7,1.91,1,1,3,698.194874051873,1,220.859797025855,919.054671077728,1
4400,1,3,2,0.09,2,3,3.4,1,1,4,418.794874051873,0,0,418.794874051873,1
4401,1,2,2,0.52,2,5,3.4,0,1,4,589.694874051873,0,0,589.694874051873,1
4402,1,6,2,0.34,1,2,1.38,1,1,5,450.294874051873,1,126.465403367578,576.760277419451,1
4403,1,2,1,0.08,1,7,0.94,1,2,2,329.494874051873,1,236.491155687645,565.986029739518,0
4404,2,3,1,0.88,1,6,0.82,0,1,4,432.494874051873,1,250.449181231731,682.944055283604,0
4405,1,2,2,0.7,2,2,2.81,0,2,4,633.594874051873,0,0,633.594874051873,1
4406,1,5,0,0.91,1,3,1.26,1,1,4,288.394874051873,0,0,288.394874051873,0
4407,2,4,0,0.89,2,1,4.71,0,1,3,433.294874051873,0,0,433.294874051873,1
4408,1,3,7,0.03,1,1,1.68,0,2,2,1124.99487405187,0,0,1124.99487405187,1
4409,1,2,5,0.82,2,1,3.86,1,2,3,1011.69487405187,0,0,1011.69487405187,1
4410,1,3,7,0.96,2,7,1.63,1,2,2,1008.39487405187,1,127.921702887425,1136.3165769393,1
4411,1,2,4,0.8,1,2,3.74,0,2,2,963.094874051873,1,102.53369687103,1065.6285709229,0
4412,1,3,3,0.38,2,3,4.8,1,2,4,691.494874051873,1,209.603839592988,901.098713644861,1
4413,2,4,0,0.82,1,7,3.27,1,1,3,317.194874051873,0,0,317.194874051873,0
4414,1,3,6,0.78,1,6,1.69,1,1,3,922.994874051873,1,220.959281783777,1143.95415583565,1
4415,1,3,2,0.31,1,5,2.93,1,2,3,513.894874051873,1,163.829213327786,677.724087379659,1
4416,2,2,2,0.92,2,5,1.32,1,2,2,472.694874051873,0,0,472.694874051873,1
4417,1,3,6,0.94,1,1,1.08,1,2,2,1043.29487405187,1,138.463957442616,1181.75883149449,1
4418,1,3,1,0.65,2,5,2.83,1,1,3,288.094874051873,0,0,288.094874051873,0
4419,1,3,6,0.18,2,6,2.87,0,2,3,908.994874051873,0,0,908.994874051873,1
4420,1,2,0,0.56,1,2,4.82,1,1,3,420.894874051873,0,0,420.894874051873,1
4421,1,3,0,0.86,1,6,1.62,0,2,2,344.894874051873,0,0,344.894874051873,0
4422,1,4,5,0.79,2,6,3.24,1,1,4,846.794874051873,1,314.585918270529,1161.3807923224,1
4423,2,3,1,0.29,1,5,2.3,1,2,3,364.794874051873,0,0,364.794874051873,0
4424,1,3,0,0.58,2,4,4.41,1,2,4,432.994874051873,0,0,432.994874051873,0
4425,1,4,3,0.97,1,3,0.81,1,2,3,608.694874051873,0,0,608.694874051873,1
4426,1,3,0,0.37,1,1,1,0,1,4,340.194874051873,0,0,340.194874051873,0
4427,2,4,3,0.3,1,2,4.81,0,1,3,726.594874051873,1,127.78782490809,854.382698959963,1
4428,1,2,1,0.22,2,3,4.98,0,2,4,564.694874051873,1,236.49029624003,801.185170291903,1
4429,2,4,1,0.51,2,1,0.86,0,1,3,306.394874051873,1,151.884917640448,458.279791692321,1
4430,2,4,6,0.79,1,4,3.03,0,1,3,1126.29487405187,1,188.769901351812,1315.06477540369,1
4431,2,3,5,0.92,1,5,4.51,1,2,2,1017.19487405187,1,139.165779727454,1156.36065377933,1
4432,2,3,6,1,2,7,0.56,0,1,3,850.094874051873,0,0,850.094874051873,1
4433,1,2,6,0.27,2,5,0.35,1,1,3,749.694874051873,0,0,749.694874051873,1
4434,2,1,3,0.07,2,4,3.8,0,2,1,796.194874051873,1,255.556706259313,1051.75158031119,1
4435,2,3,3,0.75,2,4,1.51,1,1,2,545.094874051873,0,0,545.094874051873,1
4436,1,2,0,0.6,2,5,4.08,1,1,3,289.094874051873,1,265.486371024029,554.581245075902,1
4437,1,4,5,0.61,2,5,4.56,1,1,4,889.394874051873,1,340.269281020207,1229.66415507208,1
4438,1,1,5,0.45,1,5,1.57,0,2,1,984.094874051873,0,0,984.094874051873,1
4439,2,1,6,0.33,1,6,0.72,0,2,1,1040.99487405187,1,254.305640301426,1295.3005143533,0
4440,1,3,3,0.96,1,4,3.57,0,1,3,830.394874051873,1,168.424611996702,998.819486048575,1
4441,1,3,2,0.92,2,7,1.98,1,2,3,445.694874051873,1,169.39429313434,615.089167186213,1
4442,2,1,5,0.54,1,7,0.88,0,1,1,911.294874051873,0,0,911.294874051873,1
4443,1,4,6,0.13,1,5,0.35,1,1,3,771.494874051873,1,253.26982467859,1024.76469873046,1
4444,1,2,7,0.81,1,5,0.53,0,2,3,1148.89487405187,0,0,1148.89487405187,1
4445,1,3,6,0.43,2,1,4.44,1,2,2,1044.99487405187,0,0,1044.99487405187,1
4446,2,4,6,0.21,1,2,1.97,1,1,3,862.894874051873,1,166.328257015715,1029.22313106759,0
4447,1,3,1,0.5,3,4,4.53,1,1,2,433.594874051873,1,223.000854784544,656.595728836417,1
4448,2,3,7,0.48,1,6,3.1,1,2,3,1119.49487405187,1,155.955569399336,1275.45044345121,1
4449,2,2,5,0.13,3,5,0.43,1,1,2,620.494874051873,0,0,620.494874051873,1
4450,2,3,6,0.86,2,1,4.45,0,2,3,1156.39487405187,1,98.0791898104608,1254.47406386233,1
4451,1,3,1,0.18,2,1,2.9,1,1,4,370.494874051873,1,302.310385078739,672.805259130612,1
4452,2,2,5,0.21,1,5,0.62,1,1,2,740.394874051873,1,268.678951398282,1009.07382545015,1
4453,1,3,2,0.08,1,1,4.05,1,2,2,619.994874051873,0,0,619.994874051873,1
4454,1,4,4,0.82,2,2,2.37,0,1,3,687.194874051873,1,109.283302802904,796.478176854777,1
4455,1,4,1,0.24,2,2,4.44,1,2,3,365.294874051873,1,94.4183473605303,459.713221412403,1
4456,2,2,6,0.35,2,4,4.74,1,2,3,1109.59487405187,1,229.449977662908,1339.04485171478,1
4457,2,3,4,0.8,2,2,0.22,1,1,2,522.094874051873,1,197.187032551965,719.281906603838,1
4458,2,2,6,0.71,2,4,0.17,0,1,3,932.894874051873,1,211.558897209847,1144.45377126172,1
4459,1,4,4,0.41,1,5,1.04,0,2,4,777.394874051873,0,0,777.394874051873,1
4460,2,3,3,0.06,2,2,0.97,1,1,3,348.394874051873,0,0,348.394874051873,0
4461,1,2,6,0.58,1,1,3.06,1,2,4,1215.49487405187,1,320.781457343188,1536.27633139506,1
4462,1,2,4,0.32,1,2,1.24,1,2,3,720.694874051873,0,0,720.694874051873,1
4463,2,2,2,0.68,2,2,1.65,1,1,2,407.994874051873,1,200.422731971684,608.417606023557,1
4464,1,2,5,0.52,1,5,1.84,1,2,2,891.694874051873,0,0,891.694874051873,1
4465,1,2,6,0.08,1,5,3.35,1,1,2,974.994874051873,0,0,974.994874051873,1
4466,1,2,0,0.89,2,1,0.93,0,1,4,364.294874051873,0,0,364.294874051873,0
4467,1,1,2,0.72,1,2,0.6,1,2,1,570.694874051873,0,0,570.694874051873,1
4468,2,3,0,0.71,2,6,4.96,1,2,4,397.394874051873,0,0,397.394874051873,1
4469,2,3,5,0.08,1,5,4.47,0,1,3,910.994874051873,1,136.888925754072,1047.88379980595,1
4470,1,1,0,0.75,1,2,3.72,1,1,1,450.594874051873,0,0,450.594874051873,1
4471,1,5,2,0.75,1,1,2.99,1,2,3,654.094874051873,1,141.453068088375,795.547942140248,1
4472,1,4,4,0.52,2,2,4.55,1,1,4,762.194874051873,0,0,762.194874051873,1
4473,1,3,5,0.68,1,1,0.85,0,2,2,937.994874051873,1,72.0206355541332,1010.01550960601,1
4474,1,3,2,0.78,2,7,3.04,1,2,4,540.494874051873,0,0,540.494874051873,1
4475,1,6,6,0.42,2,2,1.71,1,2,5,887.194874051873,0,0,887.194874051873,1
4476,1,3,4,0.25,1,6,2.09,1,2,2,694.094874051873,1,159.16187922408,853.256753275953,1
4477,1,3,4,0.5,1,4,1.65,0,1,3,789.594874051873,1,161.014470291767,950.60934434364,1
4478,1,4,1,0.47,3,3,3.17,1,1,3,281.694874051873,0,0,281.694874051873,0
4479,1,2,4,0.64,1,1,1.75,0,1,2,872.794874051873,1,227.305287867763,1100.10016191964,1
4480,1,2,1,0.92,1,4,1.8,0,2,2,616.694874051873,0,0,616.694874051873,1
4481,1,3,5,0.01,1,5,0.16,0,2,2,736.394874051873,1,99.4642419452415,835.859115997114,1
4482,2,2,7,0.52,1,1,2.11,0,1,2,1220.19487405187,0,0,1220.19487405187,1
4483,1,2,7,0.02,1,2,4.51,1,1,4,1200.19487405187,0,0,1200.19487405187,1
4484,1,3,5,0.98,2,2,2.3,0,1,3,819.494874051873,0,0,819.494874051873,1
4485,1,3,4,0.09,1,7,3.54,1,1,4,755.794874051873,0,0,755.794874051873,1
4486,1,3,2,0.09,2,7,3.22,0,2,3,454.794874051873,1,106.926311261086,561.721185312959,1
4487,1,3,4,0.33,1,3,1.41,0,1,3,675.494874051873,1,89.4997838327122,764.994657884585,1
4488,1,4,6,0.4,1,4,1.11,0,2,3,1029.59487405187,0,0,1029.59487405187,1
4489,2,3,4,0.36,2,2,0.28,0,2,4,632.894874051873,1,158.450661853931,791.345535905804,1
4490,1,2,3,0.86,1,2,2.96,1,1,2,711.894874051873,1,246.476428560737,958.371302612609,1
4491,1,3,7,0.42,1,6,0.1,1,1,2,911.694874051873,1,250.563243135407,1162.25811718728,1
4492,1,5,2,0.68,2,4,1.28,1,2,3,459.494874051873,1,142.532932542473,602.027806594346,1
4493,1,2,4,0.92,1,4,2.51,1,2,4,1002.19487405187,1,312.407607858064,1314.60248190994,1
4494,2,3,4,0.11,2,1,0.45,1,1,4,583.894874051873,1,303.733772714718,887.62864676659,1
4495,1,3,0,0.73,1,1,4.99,0,2,3,576.494874051873,0,0,576.494874051873,0
4496,2,5,6,0.41,1,2,3.27,1,1,2,953.894874051873,0,0,953.894874051873,1
4497,2,3,2,0.76,2,2,1.16,1,1,2,333.894874051873,0,0,333.894874051873,0
4498,1,3,3,0.89,2,1,0.86,1,2,3,580.794874051873,0,0,580.794874051873,1
4499,1,4,2,0.99,2,3,3.17,1,1,4,524.294874051873,0,0,524.294874051873,1
4500,1,3,4,0.02,2,2,0.97,1,1,3,458.194874051873,1,215.448734110168,673.643608162041,0
4501,1,3,4,0.57,1,6,2.8,0,1,2,776.194874051873,1,136.875524010641,913.070398062514,1
4502,1,1,3,0.06,2,1,3.67,1,2,1,733.394874051873,1,322.897052048905,1056.29192610078,1
4503,1,1,1,0.1,2,7,3.38,0,1,1,419.094874051873,0,0,419.094874051873,1
4504,1,2,5,0.93,1,4,0.96,0,2,4,1095.99487405187,0,0,1095.99487405187,1
4505,1,3,7,0.03,2,5,1.97,0,2,2,959.494874051873,1,126.847475383656,1086.34234943553,1
4506,1,2,1,0.48,2,5,0.61,1,2,2,264.994874051873,0,0,264.994874051873,0
4507,1,6,0,0.13,2,7,2.65,0,1,5,211.494874051873,1,158.394407684656,369.889281736529,0
4508,2,3,2,0.53,2,7,4.15,0,2,4,618.494874051873,1,157.610577768017,776.10545181989,1
4509,2,1,7,0.18,1,7,0.78,1,1,1,1034.49487405187,0,0,1034.49487405187,1
4510,1,2,1,0.84,2,4,2.55,1,2,3,488.794874051873,0,0,488.794874051873,1
4511,1,2,3,0.62,2,4,4.1,1,1,2,717.694874051873,1,274.881691772177,992.576565824049,1
4512,1,3,4,0.85,2,4,4.58,0,1,2,881.594874051873,1,154.37380231185,1035.96867636372,1
4513,1,4,0,0.87,2,5,1.46,0,2,3,238.194874051873,1,18.5515604967179,256.746434548591,0
4514,2,3,2,0.34,2,1,1.29,1,1,3,365.794874051873,1,212.919276803003,578.714150854876,1
4515,1,3,2,0.1,1,3,2.39,1,1,3,409.594874051873,1,149.361149553491,558.956023605364,1
4516,1,6,3,0.82,2,4,4.75,1,2,3,766.194874051873,0,0,766.194874051873,1
4517,2,3,3,0.85,2,2,3.83,1,2,3,644.094874051873,0,0,644.094874051873,1
4518,2,2,6,0.48,1,6,2.54,0,2,4,1151.49487405187,1,280.589754819776,1432.08462887165,0
4519,2,2,5,0.31,1,7,0.66,1,1,3,755.394874051873,0,0,755.394874051873,0
4520,1,6,5,0.05,2,6,0.05,0,2,5,696.094874051873,1,77.1241564762729,773.219030528146,1
4521,2,3,6,0.2,1,6,1.72,1,2,2,899.094874051873,0,0,899.094874051873,1
4522,1,1,3,0.8,2,7,1.28,0,2,1,685.094874051873,1,255.886980841285,940.981854893158,0
4523,2,4,4,0.34,1,7,4.07,1,1,4,814.794874051873,1,316.793743383076,1131.58861743495,1
4524,2,3,7,0.13,2,2,3.38,1,2,3,987.994874051873,1,75.4110272687796,1063.40590132065,1
4525,2,2,1,0.64,2,6,2.48,1,2,2,379.294874051873,1,212.885235646009,592.180109697882,1
4526,1,3,0,0.1,1,6,4.59,0,1,2,344.594874051873,1,143.097510968347,487.69238502022,1
4527,2,3,2,0.11,2,3,0.91,0,1,4,351.894874051873,0,0,351.894874051873,0
4528,1,3,1,0.37,1,5,0.4,0,2,3,335.194874051873,1,118.202036079241,453.396910131114,1
4529,2,2,7,0.85,2,6,3.22,1,1,3,1083.59487405187,1,238.444396043617,1322.03927009549,1
4530,1,2,4,0.84,2,3,2.49,1,1,3,700.794874051873,1,223.315149573954,924.110023625827,1
4531,1,3,6,0.83,1,7,4.22,0,2,4,1220.99487405187,0,0,1220.99487405187,1
4532,1,2,7,0,1,7,0.72,0,2,3,1053.09487405187,1,164.199149198845,1217.29402325072,1
4533,1,4,0,0.17,3,2,3.33,1,2,3,185.694874051873,1,109.350309790307,295.04518384218,0
4534,2,4,6,0.78,2,1,3.34,0,1,4,1100.49487405187,0,0,1100.49487405187,1
4535,1,2,1,0.16,2,3,4.45,1,2,2,415.394874051873,1,134.010290815637,549.40516486751,1
4536,1,1,2,0.46,2,1,4.99,0,1,1,741.394874051873,0,0,741.394874051873,1
4537,1,2,3,0.09,2,5,1.22,0,2,3,529.794874051873,1,151.7290146716,681.523888723473,1
4538,1,2,0,0.34,1,2,0.82,1,2,3,242.294874051873,0,0,242.294874051873,1
4539,1,3,2,0.65,2,2,1.75,1,2,2,399.094874051873,0,0,399.094874051873,1
4540,1,4,0,0.1,2,3,3.81,1,1,3,150.594874051873,0,0,150.594874051873,0
4541,2,1,6,0.11,2,4,1.13,0,2,1,1012.89487405187,1,241.019417004539,1253.91429105641,1
4542,1,2,2,0.68,2,7,1.1,0,1,3,435.494874051873,1,226.668612306406,662.163486358279,1
4543,2,3,7,0.72,2,4,1.42,1,1,2,996.694874051873,0,0,996.694874051873,1
4544,1,5,6,0.7,1,4,0.82,1,2,2,999.094874051873,0,0,999.094874051873,1
4545,2,4,5,0.1,1,4,3.16,1,2,2,923.094874051873,1,168.441603541325,1091.5364775932,1
4546,2,3,5,0.69,1,3,4.81,0,2,3,1057.29487405187,0,0,1057.29487405187,1
4547,2,1,2,0.07,2,1,0.36,1,1,1,404.194874051873,0,0,404.194874051873,1
4548,1,2,3,0.49,1,5,1.31,0,1,2,636.294874051873,0,0,636.294874051873,1
4549,1,4,2,0.95,2,7,4.34,1,2,2,567.594874051873,1,154.836745918134,722.431619970007,1
4550,1,2,3,0.18,2,2,4.82,1,1,2,616.494874051873,0,0,616.494874051873,1
4551,1,3,7,0.59,1,5,0.96,0,1,4,1091.79487405187,0,0,1091.79487405187,1
4552,1,1,6,0.71,1,1,2.61,0,1,1,1214.89487405187,1,327.038851522403,1541.93372557428,1
4553,1,2,5,0.55,2,4,1.54,0,1,3,865.594874051873,1,226.868999072407,1092.46387312428,1
4554,1,1,7,0.66,1,5,1.74,1,1,1,1144.89487405187,0,0,1144.89487405187,1
